,Links,Marka,Model,Year,Color,Engine,Fuel_type,Mileage,Gear_box,New,Price
5576,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5577,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5578,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5579,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5580,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5581,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5582,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5583,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5584,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5585,https://turbo.az/autos/8984389-kia-ceed,Kia,Ceed,2011,Boz,1.6,Mühərrik1.6 L / 115 a.g. / Dizel,237 467 km,Mexaniki,Xeyr,15 100 AZN
5586,https://turbo.az/autos/9032696-infiniti-q70s,Infiniti,Q70S,2016,Qara,3.7,Mühərrik3.7 L / 333 a.g. / Benzin,112 000 km,Avtomat,Xeyr,36 000 USD
5587,https://turbo.az/autos/8907407-kia-sorento,Kia,Sorento,2018,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,47 500 km,Avtomat,Xeyr,48 500 AZN
5588,https://turbo.az/autos/9055223-changan-qiyuan-a06,Changan,Qiyuan A06,2023,Yaş Asfalt,1.5,Mühərrik1.5 L / 325 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,19 700 USD
5589,https://turbo.az/autos/7690815-fiat-tipo,Fiat,Tipo,2023,Mavi,1.5,Mühərrik1.5 L / 130 a.g. / Hibrid,0 km,Avtomat,Bəli,42 500 AZN
5590,https://turbo.az/autos/7769995-jetour-x90-plus,Jetour,X90 PLUS,2024,Mavi,1.6,Mühərrik1.6 L / 197 a.g. / Benzin,0 km,Avtomat,Bəli,54 700 AZN
5591,https://turbo.az/autos/6613412-fiat-ducato,Fiat,Ducato,2018,Ağ,2.3,Mühərrik2.3 L / 130 a.g. / Dizel,0 km,Mexaniki,Bəli,80 000 AZN
5592,https://turbo.az/autos/8688043-geely-okavango,Geely,Okavango,2024,Boz,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5593,https://turbo.az/autos/9093434-bmw-x5,BMW,X5,2014,Yaş Asfalt,3.0,Mühərrik3.0 L / 313 a.g. / Dizel,184 000 km,Avtomat,Xeyr,30 500 USD
5594,https://turbo.az/autos/9071824-bmw-x5,BMW,X5,2016,Ağ,2.0,Mühərrik2.0 L / 313 a.g. / Plug-in Hibrid,85 950 km,Avtomat,Xeyr,33 500 USD
5595,https://turbo.az/autos/8736359-byd-destroyer-05,BYD,Destroyer 05,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,14 900 USD
5596,https://turbo.az/autos/9102359-mercedes-sprinter-316,Mercedes,Sprinter 316,2017,Ağ,2.7,Mühərrik2.7 L / 163 a.g. / Dizel,427 000 km,Mexaniki,Xeyr,69 500 AZN
5597,https://turbo.az/autos/8795111-land-rover-discovery,Land Rover,Discovery,2005,Gümüşü,2.7,Mühərrik2.7 L / 190 a.g. / Dizel,241 400 km,Avtomat,Xeyr,14 800 AZN
5598,https://turbo.az/autos/9096379-byd-qin-plus,BYD,Qin Plus,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,24 800 AZN
5599,https://turbo.az/autos/9049635-mercedes-vito-116,Mercedes,Vito 116,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 163 a.g. / Dizel,194 000 km,Avtomat,Xeyr,63 000 AZN
5600,https://turbo.az/autos/9102295-kia-forte,Kia,Forte,2015,Boz,2.0,Mühərrik2.0 L / 173 a.g. / Benzin,137 478 km,Avtomat,Xeyr,17 800 AZN
5601,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5602,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5603,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5604,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5605,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5606,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5607,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5608,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5609,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5610,https://turbo.az/autos/8984389-kia-ceed,Kia,Ceed,2011,Boz,1.6,Mühərrik1.6 L / 115 a.g. / Dizel,237 467 km,Mexaniki,Xeyr,15 100 AZN
5611,https://turbo.az/autos/9032696-infiniti-q70s,Infiniti,Q70S,2016,Qara,3.7,Mühərrik3.7 L / 333 a.g. / Benzin,112 000 km,Avtomat,Xeyr,36 000 USD
5612,https://turbo.az/autos/8907407-kia-sorento,Kia,Sorento,2018,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,47 500 km,Avtomat,Xeyr,48 500 AZN
5613,https://turbo.az/autos/9055223-changan-qiyuan-a06,Changan,Qiyuan A06,2023,Yaş Asfalt,1.5,Mühərrik1.5 L / 325 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,19 700 USD
5614,https://turbo.az/autos/7690815-fiat-tipo,Fiat,Tipo,2023,Mavi,1.5,Mühərrik1.5 L / 130 a.g. / Hibrid,0 km,Avtomat,Bəli,42 500 AZN
5615,https://turbo.az/autos/7769995-jetour-x90-plus,Jetour,X90 PLUS,2024,Mavi,1.6,Mühərrik1.6 L / 197 a.g. / Benzin,0 km,Avtomat,Bəli,54 700 AZN
5616,https://turbo.az/autos/9096200-ford-transit,Ford,Transit,2011,Gümüşü,2.4,Mühərrik2.4 L / 140 a.g. / Dizel,101 800 km,Mexaniki,Xeyr,34 500 AZN
5617,https://turbo.az/autos/8688043-geely-okavango,Geely,Okavango,2024,Boz,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5618,https://turbo.az/autos/9093434-bmw-x5,BMW,X5,2014,Yaş Asfalt,3.0,Mühərrik3.0 L / 313 a.g. / Dizel,184 000 km,Avtomat,Xeyr,30 500 USD
5619,https://turbo.az/autos/9071824-bmw-x5,BMW,X5,2016,Ağ,2.0,Mühərrik2.0 L / 313 a.g. / Plug-in Hibrid,85 950 km,Avtomat,Xeyr,33 500 USD
5620,https://turbo.az/autos/8736359-byd-destroyer-05,BYD,Destroyer 05,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,14 900 USD
5621,https://turbo.az/autos/9102359-mercedes-sprinter-316,Mercedes,Sprinter 316,2017,Ağ,2.7,Mühərrik2.7 L / 163 a.g. / Dizel,427 000 km,Mexaniki,Xeyr,69 500 AZN
5622,https://turbo.az/autos/8795111-land-rover-discovery,Land Rover,Discovery,2005,Gümüşü,2.7,Mühərrik2.7 L / 190 a.g. / Dizel,241 400 km,Avtomat,Xeyr,14 800 AZN
5623,https://turbo.az/autos/9096379-byd-qin-plus,BYD,Qin Plus,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,24 800 AZN
5624,https://turbo.az/autos/9049635-mercedes-vito-116,Mercedes,Vito 116,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 163 a.g. / Dizel,194 000 km,Avtomat,Xeyr,63 000 AZN
5625,https://turbo.az/autos/9102295-kia-forte,Kia,Forte,2015,Boz,2.0,Mühərrik2.0 L / 173 a.g. / Benzin,137 478 km,Avtomat,Xeyr,17 800 AZN
5626,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5627,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5628,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5629,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5630,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5631,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5632,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5633,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5634,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5635,https://turbo.az/autos/8984389-kia-ceed,Kia,Ceed,2011,Boz,1.6,Mühərrik1.6 L / 115 a.g. / Dizel,237 467 km,Mexaniki,Xeyr,15 100 AZN
5636,https://turbo.az/autos/9032696-infiniti-q70s,Infiniti,Q70S,2016,Qara,3.7,Mühərrik3.7 L / 333 a.g. / Benzin,112 000 km,Avtomat,Xeyr,36 000 USD
5637,https://turbo.az/autos/8907407-kia-sorento,Kia,Sorento,2018,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,47 500 km,Avtomat,Xeyr,48 500 AZN
5638,https://turbo.az/autos/9055223-changan-qiyuan-a06,Changan,Qiyuan A06,2023,Yaş Asfalt,1.5,Mühərrik1.5 L / 325 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,19 700 USD
5639,https://turbo.az/autos/7690815-fiat-tipo,Fiat,Tipo,2023,Mavi,1.5,Mühərrik1.5 L / 130 a.g. / Hibrid,0 km,Avtomat,Bəli,42 500 AZN
5640,https://turbo.az/autos/7661252-geely-coolray,Geely,Coolray,2024,Qırmızı,1.5,Mühərrik1.5 L / 181 a.g. / Benzin,0 km,Robot,Bəli,39 900 AZN
5641,https://turbo.az/autos/9093278-bmw-528,BMW,528,2014,Qara,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,240 000 km,Avtomat,Xeyr,23 000 AZN
5642,https://turbo.az/autos/9041214-kia-morning,Kia,Morning,2016,Bej,1.0,Mühərrik1.0 L / 82 a.g. / Benzin,133 490 km,Avtomat,Xeyr,13 500 AZN
5643,https://turbo.az/autos/9096200-ford-transit,Ford,Transit,2011,Gümüşü,2.4,Mühərrik2.4 L / 140 a.g. / Dizel,101 800 km,Mexaniki,Xeyr,34 500 AZN
5644,https://turbo.az/autos/8688043-geely-okavango,Geely,Okavango,2024,Boz,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5645,https://turbo.az/autos/9093434-bmw-x5,BMW,X5,2014,Yaş Asfalt,3.0,Mühərrik3.0 L / 313 a.g. / Dizel,184 000 km,Avtomat,Xeyr,30 500 USD
5646,https://turbo.az/autos/9071824-bmw-x5,BMW,X5,2016,Ağ,2.0,Mühərrik2.0 L / 313 a.g. / Plug-in Hibrid,85 950 km,Avtomat,Xeyr,33 500 USD
5647,https://turbo.az/autos/8736359-byd-destroyer-05,BYD,Destroyer 05,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,14 900 USD
5648,https://turbo.az/autos/9102359-mercedes-sprinter-316,Mercedes,Sprinter 316,2017,Ağ,2.7,Mühərrik2.7 L / 163 a.g. / Dizel,427 000 km,Mexaniki,Xeyr,69 500 AZN
5649,https://turbo.az/autos/8795111-land-rover-discovery,Land Rover,Discovery,2005,Gümüşü,2.7,Mühərrik2.7 L / 190 a.g. / Dizel,241 400 km,Avtomat,Xeyr,14 800 AZN
5650,https://turbo.az/autos/9096379-byd-qin-plus,BYD,Qin Plus,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,24 800 AZN
5651,https://turbo.az/autos/9049635-mercedes-vito-116,Mercedes,Vito 116,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 163 a.g. / Dizel,194 000 km,Avtomat,Xeyr,63 000 AZN
5652,https://turbo.az/autos/9102295-kia-forte,Kia,Forte,2015,Boz,2.0,Mühərrik2.0 L / 173 a.g. / Benzin,137 478 km,Avtomat,Xeyr,17 800 AZN
5653,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5654,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5655,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5656,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5657,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5658,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5659,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5660,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5661,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5662,https://turbo.az/autos/8984389-kia-ceed,Kia,Ceed,2011,Boz,1.6,Mühərrik1.6 L / 115 a.g. / Dizel,237 467 km,Mexaniki,Xeyr,15 100 AZN
5663,https://turbo.az/autos/9032696-infiniti-q70s,Infiniti,Q70S,2016,Qara,3.7,Mühərrik3.7 L / 333 a.g. / Benzin,112 000 km,Avtomat,Xeyr,36 000 USD
5664,https://turbo.az/autos/8688061-geely-okavango,Geely,Okavango,2024,Qara,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5665,https://turbo.az/autos/7661252-geely-coolray,Geely,Coolray,2024,Qırmızı,1.5,Mühərrik1.5 L / 181 a.g. / Benzin,0 km,Robot,Bəli,39 900 AZN
5666,https://turbo.az/autos/9093278-bmw-528,BMW,528,2014,Qara,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,240 000 km,Avtomat,Xeyr,23 000 AZN
5667,https://turbo.az/autos/9041214-kia-morning,Kia,Morning,2016,Bej,1.0,Mühərrik1.0 L / 82 a.g. / Benzin,133 490 km,Avtomat,Xeyr,13 500 AZN
5668,https://turbo.az/autos/9096200-ford-transit,Ford,Transit,2011,Gümüşü,2.4,Mühərrik2.4 L / 140 a.g. / Dizel,101 800 km,Mexaniki,Xeyr,34 500 AZN
5669,https://turbo.az/autos/8688043-geely-okavango,Geely,Okavango,2024,Boz,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5670,https://turbo.az/autos/9093434-bmw-x5,BMW,X5,2014,Yaş Asfalt,3.0,Mühərrik3.0 L / 313 a.g. / Dizel,184 000 km,Avtomat,Xeyr,30 500 USD
5671,https://turbo.az/autos/9071824-bmw-x5,BMW,X5,2016,Ağ,2.0,Mühərrik2.0 L / 313 a.g. / Plug-in Hibrid,85 950 km,Avtomat,Xeyr,33 500 USD
5672,https://turbo.az/autos/8736359-byd-destroyer-05,BYD,Destroyer 05,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,14 900 USD
5673,https://turbo.az/autos/9102359-mercedes-sprinter-316,Mercedes,Sprinter 316,2017,Ağ,2.7,Mühərrik2.7 L / 163 a.g. / Dizel,427 000 km,Mexaniki,Xeyr,69 500 AZN
5674,https://turbo.az/autos/8795111-land-rover-discovery,Land Rover,Discovery,2005,Gümüşü,2.7,Mühərrik2.7 L / 190 a.g. / Dizel,241 400 km,Avtomat,Xeyr,14 800 AZN
5675,https://turbo.az/autos/9096379-byd-qin-plus,BYD,Qin Plus,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,24 800 AZN
5676,https://turbo.az/autos/9049635-mercedes-vito-116,Mercedes,Vito 116,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 163 a.g. / Dizel,194 000 km,Avtomat,Xeyr,63 000 AZN
5677,https://turbo.az/autos/9102295-kia-forte,Kia,Forte,2015,Boz,2.0,Mühərrik2.0 L / 173 a.g. / Benzin,137 478 km,Avtomat,Xeyr,17 800 AZN
5678,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5679,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5680,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5681,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5682,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5683,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5684,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5685,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5686,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5687,https://turbo.az/autos/8984389-kia-ceed,Kia,Ceed,2011,Boz,1.6,Mühərrik1.6 L / 115 a.g. / Dizel,237 467 km,Mexaniki,Xeyr,15 100 AZN
5688,https://turbo.az/autos/8821890-land-rover-range-rover,Land Rover,Range Rover,2004,Gümüşü,3.0,Mühərrik3.0 L / 177 a.g. / Dizel,380 000 km,Avtomat,Xeyr,22 500 AZN
5689,https://turbo.az/autos/8688061-geely-okavango,Geely,Okavango,2024,Qara,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5690,https://turbo.az/autos/7661252-geely-coolray,Geely,Coolray,2024,Qırmızı,1.5,Mühərrik1.5 L / 181 a.g. / Benzin,0 km,Robot,Bəli,39 900 AZN
5691,https://turbo.az/autos/9093278-bmw-528,BMW,528,2014,Qara,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,240 000 km,Avtomat,Xeyr,23 000 AZN
5692,https://turbo.az/autos/9041214-kia-morning,Kia,Morning,2016,Bej,1.0,Mühərrik1.0 L / 82 a.g. / Benzin,133 490 km,Avtomat,Xeyr,13 500 AZN
5693,https://turbo.az/autos/9096200-ford-transit,Ford,Transit,2011,Gümüşü,2.4,Mühərrik2.4 L / 140 a.g. / Dizel,101 800 km,Mexaniki,Xeyr,34 500 AZN
5694,https://turbo.az/autos/8688043-geely-okavango,Geely,Okavango,2024,Boz,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5695,https://turbo.az/autos/9093434-bmw-x5,BMW,X5,2014,Yaş Asfalt,3.0,Mühərrik3.0 L / 313 a.g. / Dizel,184 000 km,Avtomat,Xeyr,30 500 USD
5696,https://turbo.az/autos/9071824-bmw-x5,BMW,X5,2016,Ağ,2.0,Mühərrik2.0 L / 313 a.g. / Plug-in Hibrid,85 950 km,Avtomat,Xeyr,33 500 USD
5697,https://turbo.az/autos/8736359-byd-destroyer-05,BYD,Destroyer 05,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,14 900 USD
5698,https://turbo.az/autos/9102359-mercedes-sprinter-316,Mercedes,Sprinter 316,2017,Ağ,2.7,Mühərrik2.7 L / 163 a.g. / Dizel,427 000 km,Mexaniki,Xeyr,69 500 AZN
5699,https://turbo.az/autos/8795111-land-rover-discovery,Land Rover,Discovery,2005,Gümüşü,2.7,Mühərrik2.7 L / 190 a.g. / Dizel,241 400 km,Avtomat,Xeyr,14 800 AZN
5700,https://turbo.az/autos/9096379-byd-qin-plus,BYD,Qin Plus,2024,Ağ,1.5,Mühərrik1.5 L / 290 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,24 800 AZN
5701,https://turbo.az/autos/9049635-mercedes-vito-116,Mercedes,Vito 116,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 163 a.g. / Dizel,194 000 km,Avtomat,Xeyr,63 000 AZN
5702,https://turbo.az/autos/9102295-kia-forte,Kia,Forte,2015,Boz,2.0,Mühərrik2.0 L / 173 a.g. / Benzin,137 478 km,Avtomat,Xeyr,17 800 AZN
5703,https://turbo.az/autos/9105877-mercedes-e-220-d,Mercedes,E 220 d,2007,Gümüşü,2.2,Mühərrik2.2 L / 170 a.g. / Dizel,293 000 km,Avtomat,Xeyr,24 000 AZN
5704,https://turbo.az/autos/9079275-toyota-corolla-fielder,Toyota,Corolla Fielder,2014,Gümüşü,1.5,Mühərrik1.5 L / 74 a.g. / Hibrid,174 000 km,Variator,Xeyr,17 400 AZN
5705,https://turbo.az/autos/9029665-bmw-520,BMW,520,2024,Qara,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,4 000 km,Avtomat,Xeyr,78 500 USD
5706,https://turbo.az/autos/9044552-bmw-530e,BMW,530e,2021,Ağ,2.0,Mühərrik2.0 L / 292 a.g. / Plug-in Hibrid,35 200 km,Avtomat,Xeyr,51 500 USD
5707,https://turbo.az/autos/9024180-mitsubishi-outlander,Mitsubishi,Outlander,2008,Ağ,3.0,Mühərrik3.0 L / 220 a.g. / Benzin,219 000 km,Avtomat,Xeyr,10 900 USD
5708,https://turbo.az/autos/9093345-land-rover-defender,Land Rover,Defender,2020,Boz,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,96 000 USD
5709,https://turbo.az/autos/9077445-land-rover-range-rover,Land Rover,Range Rover,2019,Qara,3.0,Mühərrik3.0 L / 400 a.g. / Benzin,34 000 km,Avtomat,Xeyr,75 000 USD
5710,https://turbo.az/autos/9045668-bmw-320,BMW,320,2015,Göy,2.0,Mühərrik2.0 L / 184 a.g. / Benzin,185 256 km,Avtomat,Xeyr,8 900 USD
5711,https://turbo.az/autos/9050007-hyundai-santa-fe,Hyundai,Santa Fe,2014,Ağ,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,107 000 km,Avtomat,Xeyr,35 200 AZN
5712,https://turbo.az/autos/8688080-geely-okavango,Geely,Okavango,2024,Göy,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
5713,https://turbo.az/autos/8821890-land-rover-range-rover,Land Rover,Range Rover,2004,Gümüşü,3.0,Mühərrik3.0 L / 177 a.g. / Dizel,380 000 km,Avtomat,Xeyr,22 500 AZN
5714,https://turbo.az/autos/8688061-geely-okavango,Geely,Okavango,2024,Qara,2.0,Mühərrik2.0 L / 200 a.g. / Benzin,0 km,Avtomat,Bəli,53 900 AZN
